regimen_name,regimen_id,ingredient_name,ingredient_concept_id
"ATRA, Cytarabine, Daunorubicin",35803553,Daunorubicin,1311799
"Arsenic trioxide, then ATRA and Daunorubicin",35803554,Tretinoin,903643
"Arsenic trioxide, then ATRA and Daunorubicin",35803554,Daunorubicin,1311799
"Arsenic trioxide, then ATRA and Daunorubicin",35803554,arsenic trioxide,1333379
ATRA and Daunorubicin,35803555,Tretinoin,903643
ATRA and Daunorubicin,35803555,Daunorubicin,1311799
"ATRA, Cytarabine, Idarubicin",35803556,Tretinoin,903643
"ATRA, Cytarabine, Idarubicin",35803556,Cytarabine,1311078
"ATRA, Cytarabine, Idarubicin",35803556,Idarubicin,19078097
ATRA and Idarubicin,35803557,Tretinoin,903643
ATRA and Idarubicin,35803557,Idarubicin,19078097
"Idarubicin, then Mitoxantrone, then Idarubicin",35803558,Mitoxantrone,1309188
"Idarubicin, then Mitoxantrone, then Idarubicin",35803558,Idarubicin,19078097
"Cytarabine and Idarubicin, then Etoposide and Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine",35803559,Mitoxantrone,1309188
"Cytarabine and Idarubicin, then Etoposide and Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine",35803559,Cytarabine,1311078
"Cytarabine and Idarubicin, then Etoposide and Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine",35803559,Etoposide,1350504
"Cytarabine and Idarubicin, then Etoposide and Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine",35803559,Thioguanine,1437379
"Cytarabine and Idarubicin, then Etoposide and Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine",35803559,Idarubicin,19078097
"Idarubicin, then Mitoxantrone, then Idarubicin, with ATRA",35803560,Tretinoin,903643
"Idarubicin, then Mitoxantrone, then Idarubicin, with ATRA",35803560,Mitoxantrone,1309188
"Idarubicin, then Mitoxantrone, then Idarubicin, with ATRA",35803560,Idarubicin,19078097
"Cytarabine and Idarubicin, then Mitoxantrone, then Cytarabine and Idarubicin, with ATRA",35803562,Tretinoin,903643
"Cytarabine and Idarubicin, then Mitoxantrone, then Cytarabine and Idarubicin, with ATRA",35803562,Mitoxantrone,1309188
"Cytarabine and Idarubicin, then Mitoxantrone, then Cytarabine and Idarubicin, with ATRA",35803562,Cytarabine,1311078
"Cytarabine and Idarubicin, then Mitoxantrone, then Cytarabine and Idarubicin, with ATRA",35803562,Idarubicin,19078097
"Cytarabine and Idarubicin, then Etoposide and Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine, with ATRA",35803563,Tretinoin,903643
"Cytarabine and Idarubicin, then Etoposide and Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine, with ATRA",35803563,Mitoxantrone,1309188
"Cytarabine and Idarubicin, then Etoposide and Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine, with ATRA",35803563,Cytarabine,1311078
"Cytarabine and Idarubicin, then Etoposide and Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine, with ATRA",35803563,Etoposide,1350504
"Cytarabine and Idarubicin, then Etoposide and Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine, with ATRA",35803563,Thioguanine,1437379
"Cytarabine and Idarubicin, then Etoposide and Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine, with ATRA",35803563,Idarubicin,19078097
"ATRA, Mercaptopurine, Methotrexate",35803564,Tretinoin,903643
"ATRA, Mercaptopurine, Methotrexate",35803564,Methotrexate,1305058
"ATRA, Mercaptopurine, Methotrexate",35803564,mercaptopurine,1436650
Mercaptopurine and Methotrexate,35803565,Methotrexate,1305058
Mercaptopurine and Methotrexate,35803565,mercaptopurine,1436650
Arsenic trioxide and Idarubicin,35803566,arsenic trioxide,1333379
Arsenic trioxide and Idarubicin,35803566,Idarubicin,19078097
Cytarabine and G-CSF,35803568,Cytarabine,1311078
"Busulfan and Melphalan, then auto HSCT",35803569,Melphalan,1301267
"Busulfan and Melphalan, then auto HSCT",35803569,Busulfan,1333357
BEP,35803570,Bleomycin,1329241
BEP,35803570,Etoposide,1350504
BEP,35803570,Cisplatin,1397599
Carboplatin and Docetaxel,35803571,docetaxel,1315942
Carboplatin and Docetaxel,35803571,Carboplatin,1344905
Carboplatin and Paclitaxel,35803572,Carboplatin,1344905
Carboplatin and Paclitaxel,35803572,Paclitaxel,1378382
Cisplatin monotherapy,35803573,Cisplatin,1397599
Cisplatin and Docetaxel,35803574,docetaxel,1315942
Cisplatin and Docetaxel,35803574,Cisplatin,1397599
Cisplatin and Gemcitabine,35803575,gemcitabine,1314924
Cisplatin and Gemcitabine,35803575,Cisplatin,1397599
Cisplatin and Irinotecan,35803576,irinotecan,1367268
Cisplatin and Irinotecan,35803576,Cisplatin,1397599
Docetaxel and Gemcitabine,35803577,gemcitabine,1314924
Docetaxel and Gemcitabine,35803577,docetaxel,1315942
Erlotinib and Bevacizumab,35803579,erlotinib,1325363
Erlotinib and Bevacizumab,35803579,bevacizumab,1397141
GCP,35803580,pemetrexed,1304919
GCP,35803580,gemcitabine,1314924
GCP,35803580,gefitinib,1319193
GCP,35803580,Carboplatin,1344905
GCP,35803580,Paclitaxel,1378382
Gemcitabine and Irinotecan,35803581,gemcitabine,1314924
Gemcitabine and Irinotecan,35803581,irinotecan,1367268
PCE,35803582,Carboplatin,1344905
PCE,35803582,Etoposide,1350504
PCE,35803582,Paclitaxel,1378382
Mitotane monotherapy,35803585,Mitotane,1309161
Mitotane and Streptozocin,35803587,Mitotane,1309161
Mitotane and Streptozocin,35803587,Streptozocin,19136210
Mitotane and EDP,35803589,Mitotane,1309161
Mitotane and EDP,35803589,Doxorubicin,1338512
Mitotane and EDP,35803589,Etoposide,1350504
Mitotane and EDP,35803589,Cisplatin,1397599
CHOP-14,35803591,Vincristine,1308290
CHOP-14,35803591,Cyclophosphamide,1310317
CHOP-14,35803591,Doxorubicin,1338512
CHOP-14,35803591,Prednisone,1551099
Interferon alfa-2b and Zidovudine,35803592,Interferon Alfa-2b,1380068
Interferon alfa-2b and Zidovudine,35803592,Zidovudine,1710612
LSG15,35803593,Vincristine,1308290
LSG15,35803593,Cyclophosphamide,1310317
LSG15,35803593,Doxorubicin,1338512
LSG15,35803593,Carboplatin,1344905
LSG15,35803593,Etoposide,1350504
LSG15,35803593,Prednisone,1551099
LSG15,35803593,Vindesine,19008336
mLSG15,35803594,Vincristine,1308290
mLSG15,35803594,Cyclophosphamide,1310317
mLSG15,35803594,Doxorubicin,1338512
mLSG15,35803594,Carboplatin,1344905
mLSG15,35803594,Etoposide,1350504
mLSG15,35803594,Prednisone,1551099
mLSG15,35803594,Vindesine,19008336
Alemtuzumab monotherapy,35803595,alemtuzumab,1312706
Lenalidomide monotherapy,35803596,lenalidomide,19026972
BuCyTBI,35803610,Cyclophosphamide,1310317
BuCyTBI,35803610,Busulfan,1333357
Busulfan and Cyclophosphamide,35803611,Cyclophosphamide,1310317
Busulfan and Cyclophosphamide,35803611,Busulfan,1333357
Busulfan and Fludarabine,35803612,Busulfan,1333357
Busulfan and Fludarabine,35803612,fludarabine,1395557
Cyclophosphamide and TBI,35803613,Cyclophosphamide,1310317
Etoposide and TBI,35803614,Etoposide,1350504
"Fludarabine, Busulfan, Cyclophosphamide",35803615,Cyclophosphamide,1310317
"Fludarabine, Busulfan, Cyclophosphamide",35803615,Busulfan,1333357
"Fludarabine, Busulfan, Cyclophosphamide",35803615,fludarabine,1395557
BEAM,35803616,Melphalan,1301267
BEAM,35803616,Cytarabine,1311078
BEAM,35803616,Carmustine,1350066
BEAM,35803616,Etoposide,1350504
BFR,35803617,rituximab,1314273
BFR,35803617,fludarabine,1395557
BFR,35803617,bendamustine,19015523
Clofarabine and Melphalan,35803618,Melphalan,1301267
Clofarabine and Melphalan,35803618,clofarabine,19054821
"Cyclophosphamide, Fludarabine, Thiotepa",35803619,Cyclophosphamide,1310317
"Cyclophosphamide, Fludarabine, Thiotepa",35803619,fludarabine,1395557
"Cyclophosphamide, Fludarabine, Thiotepa",35803619,Thiotepa,19137385
FC,35803620,Cyclophosphamide,1310317
FC,35803620,fludarabine,1395557
FCR,35803621,Cyclophosphamide,1310317
FCR,35803621,rituximab,1314273
FCR,35803621,fludarabine,1395557
Fludarabine and TBI,35803622,fludarabine,1395557
"Fludarabine, Busulfan, ATG",35803623,Busulfan,1333357
"Fludarabine, Busulfan, ATG",35803623,fludarabine,1395557
"Fludarabine, Busulfan, ATG, Ibritumomab tiuxetan",35803625,rituximab,1314273
"Fludarabine, Busulfan, ATG, Ibritumomab tiuxetan",35803625,Busulfan,1333357
"Fludarabine, Busulfan, ATG, Ibritumomab tiuxetan",35803625,fludarabine,1395557
"Fludarabine, Busulfan, ATG, Ibritumomab tiuxetan",35803625,ibritumomab tiuxetan,19068830
"Fludarabine, Cyclophosphamide, ATG",35803626,Cyclophosphamide,1310317
"Fludarabine, Cyclophosphamide, ATG",35803626,fludarabine,1395557
"Fludarabine, Cyclophosphamide, TBI for dUCB or haploidentical transplant",35803627,Cyclophosphamide,1310317
"Fludarabine, Cyclophosphamide, TBI for dUCB or haploidentical transplant",35803627,fludarabine,1395557
Fludarabine and Melphalan,35803628,Melphalan,1301267
Fludarabine and Melphalan,35803628,fludarabine,1395557
"Fludarabine, Melphalan, Alemtuzumab",35803629,Melphalan,1301267
"Fludarabine, Melphalan, Alemtuzumab",35803629,alemtuzumab,1312706
"Fludarabine, Melphalan, Alemtuzumab",35803629,fludarabine,1395557
(90)YFC,35803632,Cyclophosphamide,1310317
(90)YFC,35803632,rituximab,1314273
(90)YFC,35803632,fludarabine,1395557
(90)YFC,35803632,ibritumomab tiuxetan,19068830
"Capecitabine, Mitomycin, RT",35803671,capecitabine,1337620
"Capecitabine, Mitomycin, RT",35803671,Mitomycin,1389036
"Cisplatin, Fluorouracil, RT",35803672,Fluorouracil,955632
"Cisplatin, Fluorouracil, RT",35803672,Cisplatin,1397599
"Fluorouracil, Mitomycin, RT",35803673,Fluorouracil,955632
"Fluorouracil, Mitomycin, RT",35803673,Mitomycin,1389036
Cisplatin and Fluorouracil,35803676,Fluorouracil,955632
Cisplatin and Fluorouracil,35803676,Cisplatin,1397599
Nivolumab monotherapy,35803677,nivolumab,45892628
Pembrolizumab monotherapy,35803678,pembrolizumab,45775965
Carmustine monotherapy,35803679,Carmustine,1350066
"Lomustine, Vincristine, Prednisone",35803681,Vincristine,1308290
"Lomustine, Vincristine, Prednisone",35803681,Lomustine,1391846
"Lomustine, Vincristine, Prednisone",35803681,Prednisone,1551099
PCV,35803682,Vincristine,1308290
PCV,35803682,Procarbazine,1351779
PCV,35803682,Lomustine,1391846
"RT, then Carmustine",35803683,Carmustine,1350066
"RT, then Temozolomide",35803684,temozolomide,1341149
"Temozolomide, then Temozolomide and RT, then Temozolomide",35803685,temozolomide,1341149
Temozolomide and RT,35803686,temozolomide,1341149
"Temozolomide and RT, then Temozolomide",35803687,temozolomide,1341149
Bevacizumab monotherapy,35803688,bevacizumab,1397141
Carboplatin and Bevacizumab,35803689,Carboplatin,1344905
Carboplatin and Bevacizumab,35803689,bevacizumab,1397141
Cyclophosphamide monotherapy,35803690,Cyclophosphamide,1310317
Etoposide monotherapy,35803691,Etoposide,1350504
Irinotecan monotherapy,35803692,irinotecan,1367268
Irinotecan and Bevacizumab,35803693,irinotecan,1367268
Irinotecan and Bevacizumab,35803693,bevacizumab,1397141
APO,35803695,Vincristine,1308290
APO,35803695,Doxorubicin,1338512
APO,35803695,Prednisone,1551099
BV-CHP,35803696,Cyclophosphamide,1310317
BV-CHP,35803696,Doxorubicin,1338512
BV-CHP,35803696,Prednisone,1551099
BV-CHP,35803696,brentuximab vedotin,40241969
CHOEP-14,35803697,Vincristine,1308290
CHOEP-14,35803697,Cyclophosphamide,1310317
CHOEP-14,35803697,Doxorubicin,1338512
CHOEP-14,35803697,Etoposide,1350504
CHOEP-14,35803697,Prednisone,1551099
CHOEP-21,35803698,Vincristine,1308290
CHOEP-21,35803698,Cyclophosphamide,1310317
CHOEP-21,35803698,Doxorubicin,1338512
CHOEP-21,35803698,Etoposide,1350504
CHOEP-21,35803698,Prednisone,1551099
CHOP,35803699,Vincristine,1308290
CHOP,35803699,Cyclophosphamide,1310317
CHOP,35803699,Doxorubicin,1338512
CHOP,35803699,Prednisone,1551099
DA-EPOCH,35803700,Vincristine,1308290
DA-EPOCH,35803700,Cyclophosphamide,1310317
DA-EPOCH,35803700,Doxorubicin,1338512
DA-EPOCH,35803700,Etoposide,1350504
DA-EPOCH,35803700,Prednisone,1551099
Brentuximab vedotin monotherapy,35803702,brentuximab vedotin,40241969
DHAP,35803703,Cytarabine,1311078
DHAP,35803703,Cisplatin,1397599
DHAP,35803703,Dexamethasone,1518254
GDP,35803704,gemcitabine,1314924
GDP,35803704,Cisplatin,1397599
GDP,35803704,Dexamethasone,1518254
"FluBuCy, then allo HSCT",35803705,Cyclophosphamide,1310317
"FluBuCy, then allo HSCT",35803705,Busulfan,1333357
"FluBuCy, then allo HSCT",35803705,fludarabine,1395557
BCNU/TT,35803996,Carmustine,1350066
BCNU/TT,35803996,Thiotepa,19137385
BEAC,35803997,Cyclophosphamide,1310317
BEAC,35803997,Cytarabine,1311078
BEAC,35803997,Carmustine,1350066
BEAC,35803997,Etoposide,1350504
BeEAM,35803998,Melphalan,1301267
BeEAM,35803998,Cytarabine,1311078
BeEAM,35803998,Etoposide,1350504
BeEAM,35803998,bendamustine,19015523
Bortezomib and Melphalan,35803999,Melphalan,1301267
Bortezomib and Melphalan,35803999,bortezomib,1336825
Busulfan and Melphalan,35804000,Melphalan,1301267
Busulfan and Melphalan,35804000,Busulfan,1333357
Bu/TT,35804001,Busulfan,1333357
Bu/TT,35804001,Thiotepa,19137385
Bu/TT/Cy,35804002,Cyclophosphamide,1310317
Bu/TT/Cy,35804002,Busulfan,1333357
Bu/TT/Cy,35804002,Thiotepa,19137385
CBV,35804003,Cyclophosphamide,1310317
CBV,35804003,Carmustine,1350066
CBV,35804003,Etoposide,1350504
CBV-Mx,35804004,Mitoxantrone,1309188
CBV-Mx,35804004,Cyclophosphamide,1310317
CBV-Mx,35804004,Carmustine,1350066
CBV-Mx,35804004,Etoposide,1350504
CHUT,35804005,Cyclophosphamide,1310317
CHUT,35804005,Thiotepa,19137385
CTCb,35804006,Cyclophosphamide,1310317
CTCb,35804006,Carboplatin,1344905
CTCb,35804006,Thiotepa,19137385
"Cyclophosphamide, Etoposide, TBI",35804007,Cyclophosphamide,1310317
"Cyclophosphamide, Etoposide, TBI",35804007,Etoposide,1350504
FEAM,35804008,Melphalan,1301267
FEAM,35804008,Cytarabine,1311078
FEAM,35804008,Etoposide,1350504
LEED,35804009,Melphalan,1301267
LEED,35804009,Cyclophosphamide,1310317
LEED,35804009,Etoposide,1350504
LEED,35804009,Dexamethasone,1518254
Melphalan and TBI,35804010,Melphalan,1301267
Melphalan monotherapy,35804011,Melphalan,1301267
R-BEAM,35804012,Melphalan,1301267
R-BEAM,35804012,Cytarabine,1311078
R-BEAM,35804012,rituximab,1314273
R-BEAM,35804012,Carmustine,1350066
R-BEAM,35804012,Etoposide,1350504
R-TBI/Cy,35804013,Cyclophosphamide,1310317
R-TBI/Cy,35804013,rituximab,1314273
TAM6,35804014,Melphalan,1301267
TAM6,35804014,Cytarabine,1311078
Z-BEAM,35804016,Melphalan,1301267
Z-BEAM,35804016,Cytarabine,1311078
Z-BEAM,35804016,rituximab,1314273
Z-BEAM,35804016,Carmustine,1350066
Z-BEAM,35804016,Etoposide,1350504
Z-BEAM,35804016,ibritumomab tiuxetan,19068830
Bendamustine monotherapy,35804017,bendamustine,19015523
"Cyclophosphamide, Daunorubicin, L-Asparaginase, Vincristine, Prednisone",35804032,Vincristine,1308290
"Cyclophosphamide, Daunorubicin, L-Asparaginase, Vincristine, Prednisone",35804032,Cyclophosphamide,1310317
"Cyclophosphamide, Daunorubicin, L-Asparaginase, Vincristine, Prednisone",35804032,Daunorubicin,1311799
"Cyclophosphamide, Daunorubicin, L-Asparaginase, Vincristine, Prednisone",35804032,Prednisone,1551099
"Cyclophosphamide, Daunorubicin, L-Asparaginase, Vincristine, Prednisone",35804032,ASPARAGINASE,19012585
DOLP,35804033,Vincristine,1308290
DOLP,35804033,Daunorubicin,1311799
DOLP,35804033,Prednisone,1551099
DOLP,35804033,ASPARAGINASE,19012585
Imatinib and Prednisone,35804034,imatinib,1304107
Imatinib and Prednisone,35804034,Prednisone,1551099
Vincristine and Prednisone,35804035,Vincristine,1308290
Vincristine and Prednisone,35804035,Prednisone,1551099
"Cyclophosphamide, Cytarabine, Mercaptopurine",35804036,Cyclophosphamide,1310317
"Cyclophosphamide, Cytarabine, Mercaptopurine",35804036,Cytarabine,1311078
"Cyclophosphamide, Cytarabine, Mercaptopurine",35804036,mercaptopurine,1436650
"Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Imatinib",35804037,imatinib,1304107
"Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Imatinib",35804037,Vincristine,1308290
"Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Imatinib",35804037,Daunorubicin,1311799
"Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Imatinib",35804037,Prednisone,1551099
"Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Imatinib",35804037,ASPARAGINASE,19012585
L-Asparaginase and Methotrexate,35804038,Methotrexate,1305058
L-Asparaginase and Methotrexate,35804038,ASPARAGINASE,19012585
"Cyclophosphamide, Daunorubicin, Vincristine, Prednisone",35804040,Vincristine,1308290
"Cyclophosphamide, Daunorubicin, Vincristine, Prednisone",35804040,Cyclophosphamide,1310317
"Cyclophosphamide, Daunorubicin, Vincristine, Prednisone",35804040,Daunorubicin,1311799
"Cyclophosphamide, Daunorubicin, Vincristine, Prednisone",35804040,Prednisone,1551099
Pediatric-like GRAALL consolidation,35804041,Methotrexate,1305058
Pediatric-like GRAALL consolidation,35804041,Vincristine,1308290
Pediatric-like GRAALL consolidation,35804041,Cyclophosphamide,1310317
Pediatric-like GRAALL consolidation,35804041,Cytarabine,1311078
Pediatric-like GRAALL consolidation,35804041,Etoposide,1350504
Pediatric-like GRAALL consolidation,35804041,mercaptopurine,1436650
Pediatric-like GRAALL consolidation,35804041,Dexamethasone,1518254
Pediatric-like GRAALL consolidation,35804041,ASPARAGINASE,19012585
"Cyclophosphamide, Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Rituximab",35804043,Vincristine,1308290
"Cyclophosphamide, Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Rituximab",35804043,Cyclophosphamide,1310317
"Cyclophosphamide, Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Rituximab",35804043,Daunorubicin,1311799
"Cyclophosphamide, Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Rituximab",35804043,rituximab,1314273
"Cyclophosphamide, Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Rituximab",35804043,Prednisone,1551099
"Cyclophosphamide, Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Rituximab",35804043,ASPARAGINASE,19012585
"Cytarabine, Idarubicin, Rituximab",35804044,Cytarabine,1311078
"Cytarabine, Idarubicin, Rituximab",35804044,rituximab,1314273
"Cytarabine, Idarubicin, Rituximab",35804044,Idarubicin,19078097
"Cyclophosphamide, Idarubicin, Vincristine, Prednisone",35804045,Vincristine,1308290
"Cyclophosphamide, Idarubicin, Vincristine, Prednisone",35804045,Cyclophosphamide,1310317
"Cyclophosphamide, Idarubicin, Vincristine, Prednisone",35804045,Prednisone,1551099
"Cyclophosphamide, Idarubicin, Vincristine, Prednisone",35804045,Idarubicin,19078097
Linker regimen (consolidation),35804046,Methotrexate,1305058
Linker regimen (consolidation),35804046,Vincristine,1308290
Linker regimen (consolidation),35804046,Cytarabine,1311078
Linker regimen (consolidation),35804046,Daunorubicin,1311799
Linker regimen (consolidation),35804046,Prednisone,1551099
Linker regimen (consolidation),35804046,ASPARAGINASE,19012585
Linker regimen (consolidation),35804046,Teniposide,19136750
"Daunorubicin, Pegaspargase, Vincristine, Dexamethasone",35804047,Vincristine,1308290
"Daunorubicin, Pegaspargase, Vincristine, Dexamethasone",35804047,Daunorubicin,1311799
"Daunorubicin, Pegaspargase, Vincristine, Dexamethasone",35804047,pegaspargase,1326481
"Daunorubicin, Pegaspargase, Vincristine, Dexamethasone",35804047,Dexamethasone,1518254
"Daunorubicin, Pegaspargase, Vincristine, Prednisone",35804048,Vincristine,1308290
"Daunorubicin, Pegaspargase, Vincristine, Prednisone",35804048,Daunorubicin,1311799
"Daunorubicin, Pegaspargase, Vincristine, Prednisone",35804048,pegaspargase,1326481
"Daunorubicin, Pegaspargase, Vincristine, Prednisone",35804048,Prednisone,1551099
Hyper-CVAD/MA,35804049,Methotrexate,1305058
Hyper-CVAD/MA,35804049,Vincristine,1308290
Hyper-CVAD/MA,35804049,Cyclophosphamide,1310317
Hyper-CVAD/MA,35804049,Cytarabine,1311078
Hyper-CVAD/MA,35804049,Doxorubicin,1338512
Hyper-CVAD/MA,35804049,Methylprednisolone,1506270
Hyper-CVAD/MA,35804049,Dexamethasone,1518254
Mini-Hyper-CVD/MA and Inotuzumab ozogamicin,35804050,inotuzumab ozogamicin,794068
Mini-Hyper-CVD/MA and Inotuzumab ozogamicin,35804050,Methotrexate,1305058
Mini-Hyper-CVD/MA and Inotuzumab ozogamicin,35804050,Vincristine,1308290
Mini-Hyper-CVD/MA and Inotuzumab ozogamicin,35804050,Cyclophosphamide,1310317
Mini-Hyper-CVD/MA and Inotuzumab ozogamicin,35804050,Cytarabine,1311078
Mini-Hyper-CVD/MA and Inotuzumab ozogamicin,35804050,Dexamethasone,1518254
R-Hyper-CVAD/R-MA,35804051,Methotrexate,1305058
R-Hyper-CVAD/R-MA,35804051,Vincristine,1308290
