concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
35100458,35802872,Brand name of,2019-08-29,2099-12-31,NA
35803409,35805735,Modality of,2019-08-29,2099-12-31,NA
1305058,35102011,Rx antineopl of,2019-08-29,2099-12-31,NA
1000560,35804520,Rx support med of,2019-08-29,2099-12-31,NA
35100312,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101078,35803008,Brand name of,2019-08-29,2099-12-31,NA
1305058,35102023,Rx local therapy of,2019-08-29,2099-12-31,NA
35101263,35803315,Brand name of,2019-08-29,2099-12-31,NA
1305058,35101471,Rx antineopl of,2019-08-29,2099-12-31,NA
35101404,35802872,Brand name of,2019-08-29,2099-12-31,NA
35100495,35802872,Brand name of,2019-08-29,2099-12-31,NA
35802899,35102032,Antineoplastic of,2019-08-29,2099-12-31,NA
35100669,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100802,35803396,Brand name of,2019-08-29,2099-12-31,NA
35101128,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101693,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100493,35802872,Brand name of,2019-08-29,2099-12-31,NA
35101523,35806284,Supportive med of,2019-08-29,2099-12-31,NA
35101920,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101153,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803396,35803596,Supportive med of,2019-08-29,2099-12-31,NA
35803409,35803612,Modality of,2019-08-29,2099-12-31,NA
35101714,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100318,35803181,Brand name of,2019-08-29,2099-12-31,NA
35803409,35805731,Modality of,2019-08-29,2099-12-31,NA
1322184,35806284,Rx support med of,2019-08-29,2099-12-31,NA
35101871,35802872,Brand name of,2019-08-29,2099-12-31,NA
35803489,35804073,Local therapy of,2019-08-29,2099-12-31,NA
35100586,35803181,Brand name of,2019-08-29,2099-12-31,NA
35100468,35802872,Brand name of,2019-08-29,2099-12-31,NA
35100831,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100912,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100356,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100578,35803181,Brand name of,2019-08-29,2099-12-31,NA
35101486,35101858,Brand name of,2019-08-29,2099-12-31,NA
35807196,35100439,May be route of,2019-08-29,2099-12-31,NA
35100589,35803008,Brand name of,2019-08-29,2099-12-31,NA
1378382,35101467,Rx antineopl of,2019-08-29,2099-12-31,NA
35101016,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100807,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100684,35802872,Brand name of,2019-08-29,2099-12-31,NA
35100439,35803994,Supportive med of,2019-08-29,2099-12-31,NA
35101845,35803396,Brand name of,2019-08-29,2099-12-31,NA
35100964,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101669,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803385,35102029,Antineoplastic of,2019-08-29,2099-12-31,NA
35803584,35804166,Context of,2019-08-29,2099-12-31,NA
35803409,35805734,Modality of,2019-08-29,2099-12-31,NA
35805018,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100418,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101147,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101105,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101534,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101616,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100918,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101694,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101047,35802872,Brand name of,2019-08-29,2099-12-31,NA
35803080,35804241,Supportive med of,2019-08-29,2099-12-31,NA
35100464,35802872,Brand name of,2019-08-29,2099-12-31,NA
35100310,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101609,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803409,35803736,Modality of,2019-08-29,2099-12-31,NA
35803396,35806284,Supportive med of,2019-08-29,2099-12-31,NA
35803584,35101640,Context of,2019-08-29,2099-12-31,NA
19015523,35101649,Rx antineopl of,2019-08-29,2099-12-31,NA
35101421,35802872,Brand name of,2019-08-29,2099-12-31,NA
35803296,35101649,Antineoplastic of,2019-08-29,2099-12-31,NA
1305058,35102032,Rx antineopl of,2019-08-29,2099-12-31,NA
35101123,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100369,35802872,Brand name of,2019-08-29,2099-12-31,NA
35807519,35806824,Modality of,2019-08-29,2099-12-31,NA
35803240,35804166,Supportive med of,2019-08-29,2099-12-31,NA
35807362,35100362,Subsumes,2019-08-29,2099-12-31,NA
35807196,35101858,May be route of,2019-08-29,2099-12-31,NA
35807519,35806666,Modality of,2019-08-29,2099-12-31,NA
35100944,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100630,35803396,Brand name of,2019-08-29,2099-12-31,NA
35101703,35803181,Brand name of,2019-08-29,2099-12-31,NA
35803267,35102029,Antineoplastic of,2019-08-29,2099-12-31,NA
35100909,35803008,Brand name of,2019-08-29,2099-12-31,NA
1000560,35806383,Rx support med of,2019-08-29,2099-12-31,NA
35100835,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803031,35806065,Supportive med of,2019-08-29,2099-12-31,NA
35803409,35803632,Modality of,2019-08-29,2099-12-31,NA
35803385,35102021,Antineoplastic of,2019-08-29,2099-12-31,NA
1318011,35102004,Rx antineopl of,2019-08-29,2099-12-31,NA
35802965,35806284,Supportive med of,2019-08-29,2099-12-31,NA
35101917,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101732,35802872,Brand name of,2019-08-29,2099-12-31,NA
1301025,35804520,Rx support med of,2019-08-29,2099-12-31,NA
35100548,35803181,Brand name of,2019-08-29,2099-12-31,NA
35101097,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100948,35803008,Brand name of,2019-08-29,2099-12-31,NA
1397141,35102007,Rx antineopl of,2019-08-29,2099-12-31,NA
35100033,35803181,Brand name of,2019-08-29,2099-12-31,NA
35100886,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101671,35803008,Brand name of,2019-08-29,2099-12-31,NA
19024249,35806286,Rx support med of,2019-08-29,2099-12-31,NA
35100731,35803181,Brand name of,2019-08-29,2099-12-31,NA
35100207,35803396,Brand name of,2019-08-29,2099-12-31,NA
35803080,35806410,Supportive med of,2019-08-29,2099-12-31,NA
35803409,35805911,Modality of,2019-08-29,2099-12-31,NA
35100327,35803008,Brand name of,2019-08-29,2099-12-31,NA
35807196,35803274,May be route of,2019-08-29,2099-12-31,NA
40241969,35101520,Rx antineopl of,2019-08-29,2099-12-31,NA
35803296,35102013,Antineoplastic of,2019-08-29,2099-12-31,NA
35806052,35806587,Supportive med of,2019-08-29,2099-12-31,NA
35100191,35803181,Brand name of,2019-08-29,2099-12-31,NA
35101905,35802872,Brand name of,2019-08-29,2099-12-31,NA
35803489,35804274,Supportive med of,2019-08-29,2099-12-31,NA
35101713,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100921,35803008,Brand name of,2019-08-29,2099-12-31,NA
19078187,35806420,Rx support med of,2019-08-29,2099-12-31,NA
35803514,35803541,Context of,2019-08-29,2099-12-31,NA
35807190,35100362,Subsumes,2019-08-29,2099-12-31,NA
35100833,35803181,Brand name of,2019-08-29,2099-12-31,NA
35101705,35803181,Brand name of,2019-08-29,2099-12-31,NA
1318011,35101642,Rx antineopl of,2019-08-29,2099-12-31,NA
35101102,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803409,35803995,Modality of,2019-08-29,2099-12-31,NA
35100059,35803396,Brand name of,2019-08-29,2099-12-31,NA
35100457,35802872,Brand name of,2019-08-29,2099-12-31,NA
35101815,35803181,Brand name of,2019-08-29,2099-12-31,NA
35100998,35803385,Brand name of,2019-08-29,2099-12-31,NA
35803247,35804520,Supportive med of,2019-08-29,2099-12-31,NA
35100210,35803008,Brand name of,2019-08-29,2099-12-31,NA
1378382,35804095,Rx support med of,2019-08-29,2099-12-31,NA
35101602,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101826,35803181,Brand name of,2019-08-29,2099-12-31,NA
35804141,35101640,Context of,2019-08-29,2099-12-31,NA
35807196,35803345,May be route of,2019-08-29,2099-12-31,NA
35803385,35102013,Antineoplastic of,2019-08-29,2099-12-31,NA
35101687,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803385,35101351,Antineoplastic of,2019-08-29,2099-12-31,NA
35802965,35805373,Supportive med of,2019-08-29,2099-12-31,NA
35806052,35806284,Supportive med of,2019-08-29,2099-12-31,NA
35803008,35805334,Supportive med of,2019-08-29,2099-12-31,NA
1305058,35805329,Rx local therapy of,2019-08-29,2099-12-31,NA
1322184,35805373,Rx support med of,2019-08-29,2099-12-31,NA
1305058,35101471,Rx local therapy of,2019-08-29,2099-12-31,NA
35803228,35101467,Antineoplastic of,2019-08-29,2099-12-31,NA
35100596,35803181,Brand name of,2019-08-29,2099-12-31,NA
35100357,35803008,Brand name of,2019-08-29,2099-12-31,NA
1304565,35804074,Rx support med of,2019-08-29,2099-12-31,NA
35101091,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100376,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803008,35100304,Antineoplastic of,2019-08-29,2099-12-31,NA
35804141,35102010,Context of,2019-08-29,2099-12-31,NA
1304565,35804073,Rx support med of,2019-08-29,2099-12-31,NA
35100476,35802872,Brand name of,2019-08-29,2099-12-31,NA
35100967,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101124,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100555,35803181,Brand name of,2019-08-29,2099-12-31,NA
35100055,35803396,Brand name of,2019-08-29,2099-12-31,NA
35100483,35802872,Brand name of,2019-08-29,2099-12-31,NA
35802974,35806403,Supportive med of,2019-08-29,2099-12-31,NA
35101101,35803008,Brand name of,2019-08-29,2099-12-31,NA
1378382,35805329,Rx support med of,2019-08-29,2099-12-31,NA
35101122,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101524,35806284,Supportive med of,2019-08-29,2099-12-31,NA
35804160,35806863,Supportive med of,2019-08-29,2099-12-31,NA
35101667,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100929,35803008,Brand name of,2019-08-29,2099-12-31,NA
19012585,35102021,Rx antineopl of,2019-08-29,2099-12-31,NA
35101872,35802872,Brand name of,2019-08-29,2099-12-31,NA
35101379,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803080,35806409,Supportive med of,2019-08-29,2099-12-31,NA
35101736,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101075,35803008,Brand name of,2019-08-29,2099-12-31,NA
975125,35804400,Rx local therapy of,2019-08-29,2099-12-31,NA
35803396,35806274,Supportive med of,2019-08-29,2099-12-31,NA
35101817,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803409,35805733,Modality of,2019-08-29,2099-12-31,NA
35100924,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100598,35803181,Brand name of,2019-08-29,2099-12-31,NA
35101403,35802872,Brand name of,2019-08-29,2099-12-31,NA
35100717,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100565,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101325,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100489,35802872,Brand name of,2019-08-29,2099-12-31,NA
35803409,35805921,Modality of,2019-08-29,2099-12-31,NA
35101720,35802872,Brand name of,2019-08-29,2099-12-31,NA
35803409,35803623,Modality of,2019-08-29,2099-12-31,NA
35803008,35102032,Antineoplastic of,2019-08-29,2099-12-31,NA
35100819,35803008,Brand name of,2019-08-29,2099-12-31,NA
1703687,35803541,Rx support med of,2019-08-29,2099-12-31,NA
35803409,35803428,Modality of,2019-08-29,2099-12-31,NA
35806052,35806586,Supportive med of,2019-08-29,2099-12-31,NA
35100571,35803008,Brand name of,2019-08-29,2099-12-31,NA
1305058,35804400,Rx local therapy of,2019-08-29,2099-12-31,NA
35802981,35804408,Local therapy of,2019-08-29,2099-12-31,NA
35100198,35802872,Brand name of,2019-08-29,2099-12-31,NA
35101377,35803181,Brand name of,2019-08-29,2099-12-31,NA
35101532,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100227,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100837,35802872,Brand name of,2019-08-29,2099-12-31,NA
35803267,35102031,Antineoplastic of,2019-08-29,2099-12-31,NA
35101702,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100047,35803008,Brand name of,2019-08-29,2099-12-31,NA
35802979,35803442,Local therapy of,2019-08-29,2099-12-31,NA
35100465,35802872,Brand name of,2019-08-29,2099-12-31,NA
35802996,35102023,Antineoplastic of,2019-08-29,2099-12-31,NA
35100105,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100463,35802872,Brand name of,2019-08-29,2099-12-31,NA
35803385,35102031,Antineoplastic of,2019-08-29,2099-12-31,NA
35101099,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100590,35803008,Brand name of,2019-08-29,2099-12-31,NA
1730370,35805468,Rx support med of,2019-08-29,2099-12-31,NA
19024249,35806271,Rx support med of,2019-08-29,2099-12-31,NA
35100907,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100625,35802872,Brand name of,2019-08-29,2099-12-31,NA
35101878,35802872,Brand name of,2019-08-29,2099-12-31,NA
35100093,35803181,Brand name of,2019-08-29,2099-12-31,NA
35803385,35102023,Antineoplastic of,2019-08-29,2099-12-31,NA
35101170,35803396,Brand name of,2019-08-29,2099-12-31,NA
35101095,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803334,35806383,Supportive med of,2019-08-29,2099-12-31,NA
35101861,35803181,Brand name of,2019-08-29,2099-12-31,NA
35101886,35802872,Brand name of,2019-08-29,2099-12-31,NA
19015523,35101520,Rx antineopl of,2019-08-29,2099-12-31,NA
35803396,35805683,Supportive med of,2019-08-29,2099-12-31,NA
19024249,35102015,Rx support med of,2019-08-29,2099-12-31,NA
35100481,35802872,Brand name of,2019-08-29,2099-12-31,NA
35100408,35802872,Brand name of,2019-08-29,2099-12-31,NA
35100950,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100065,35803396,Brand name of,2019-08-29,2099-12-31,NA
35101000,35802872,Brand name of,2019-08-29,2099-12-31,NA
35101704,35803181,Brand name of,2019-08-29,2099-12-31,NA
35101306,35803396,Brand name of,2019-08-29,2099-12-31,NA
35101104,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100597,35803181,Brand name of,2019-08-29,2099-12-31,NA
35100042,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803267,35102021,Antineoplastic of,2019-08-29,2099-12-31,NA
35802996,35102021,Antineoplastic of,2019-08-29,2099-12-31,NA
35100466,35802872,Brand name of,2019-08-29,2099-12-31,NA
35807190,35101654,Subsumes,2019-08-29,2099-12-31,NA
35803296,35102011,Antineoplastic of,2019-08-29,2099-12-31,NA
35100064,35803396,Brand name of,2019-08-29,2099-12-31,NA
35101111,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101367,35803113,Brand name of,2019-08-29,2099-12-31,NA
35101137,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100549,35803181,Brand name of,2019-08-29,2099-12-31,NA
35100062,35803396,Brand name of,2019-08-29,2099-12-31,NA
35803409,35805729,Modality of,2019-08-29,2099-12-31,NA
35803008,35804163,Supportive med of,2019-08-29,2099-12-31,NA
35803409,35803432,Modality of,2019-08-29,2099-12-31,NA
35100488,35802872,Brand name of,2019-08-29,2099-12-31,NA
35101344,35803181,Brand name of,2019-08-29,2099-12-31,NA
35803480,35101312,Context of,2019-08-29,2099-12-31,NA
35101316,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100614,35803181,Brand name of,2019-08-29,2099-12-31,NA
35100545,35803181,Brand name of,2019-08-29,2099-12-31,NA
35100634,35803396,Brand name of,2019-08-29,2099-12-31,NA
1338512,35102013,Rx antineopl of,2019-08-29,2099-12-31,NA
35803409,35803994,Modality of,2019-08-29,2099-12-31,NA
35803169,35805075,Supportive med of,2019-08-29,2099-12-31,NA
35101700,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101708,35803181,Brand name of,2019-08-29,2099-12-31,NA
35101100,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803409,35803431,Modality of,2019-08-29,2099-12-31,NA
35803489,35102019,Antineoplastic of,2019-08-29,2099-12-31,NA
35100551,35803181,Brand name of,2019-08-29,2099-12-31,NA
35803267,35803620,Supportive med of,2019-08-29,2099-12-31,NA
35100972,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803240,35102031,Supportive med of,2019-08-29,2099-12-31,NA
35100530,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101706,35803181,Brand name of,2019-08-29,2099-12-31,NA
35101098,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803409,35803493,Modality of,2019-08-29,2099-12-31,NA
35100097,35803181,Brand name of,2019-08-29,2099-12-31,NA
35101444,35802872,Brand name of,2019-08-29,2099-12-31,NA
35101345,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101896,35802872,Brand name of,2019-08-29,2099-12-31,NA
35101663,35802872,Brand name of,2019-08-29,2099-12-31,NA
35101073,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100756,35803396,Brand name of,2019-08-29,2099-12-31,NA
35803267,35102023,Antineoplastic of,2019-08-29,2099-12-31,NA
35802921,35102007,Antineoplastic of,2019-08-29,2099-12-31,NA
35101858,35806284,Supportive med of,2019-08-29,2099-12-31,NA
35101890,35802872,Brand name of,2019-08-29,2099-12-31,NA
1308738,35806403,Rx support med of,2019-08-29,2099-12-31,NA
35101876,35802872,Brand name of,2019-08-29,2099-12-31,NA
35101746,35803181,Brand name of,2019-08-29,2099-12-31,NA
1703687,35805075,Rx support med of,2019-08-29,2099-12-31,NA
984232,35101312,Rx antineopl of,2019-08-29,2099-12-31,NA
1318011,35102005,Rx antineopl of,2019-08-29,2099-12-31,NA
35101371,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803008,35805780,Supportive med of,2019-08-29,2099-12-31,NA
35803584,35102019,Context of,2019-08-29,2099-12-31,NA
1350066,35805717,Rx local therapy of,2019-08-29,2099-12-31,NA
35101535,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803396,35806285,Supportive med of,2019-08-29,2099-12-31,NA
35100834,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803409,35803485,Modality of,2019-08-29,2099-12-31,NA
35101044,35803181,Brand name of,2019-08-29,2099-12-31,NA
1717704,35803541,Rx support med of,2019-08-29,2099-12-31,NA
35101928,35803008,Brand name of,2019-08-29,2099-12-31,NA
35101712,35802872,Brand name of,2019-08-29,2099-12-31,NA
35101650,35802872,Brand name of,2019-08-29,2099-12-31,NA
35101836,35802872,Brand name of,2019-08-29,2099-12-31,NA
1396729,35101649,Rx antineopl of,2019-08-29,2099-12-31,NA
35101634,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100394,35803181,Brand name of,2019-08-29,2099-12-31,NA
35100901,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803008,35804095,Supportive med of,2019-08-29,2099-12-31,NA
35101880,35802872,Brand name of,2019-08-29,2099-12-31,NA
1338512,35102031,Rx antineopl of,2019-08-29,2099-12-31,NA
35807519,35806849,Modality of,2019-08-29,2099-12-31,NA
35101996,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100003,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100517,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100787,35802872,Brand name of,2019-08-29,2099-12-31,NA
35100061,35803396,Brand name of,2019-08-29,2099-12-31,NA
35100937,35803008,Brand name of,2019-08-29,2099-12-31,NA
1717704,35102032,Rx support med of,2019-08-29,2099-12-31,NA
35100910,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100956,35803008,Brand name of,2019-08-29,2099-12-31,NA
35803514,35101471,Context of,2019-08-29,2099-12-31,NA
35803514,35101351,Context of,2019-08-29,2099-12-31,NA
35100595,35803181,Brand name of,2019-08-29,2099-12-31,NA
35803267,35102015,Antineoplastic of,2019-08-29,2099-12-31,NA
35100057,35803396,Brand name of,2019-08-29,2099-12-31,NA
1387104,35101467,Rx antineopl of,2019-08-29,2099-12-31,NA
35101398,35802872,Brand name of,2019-08-29,2099-12-31,NA
35100344,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100879,35802872,Brand name of,2019-08-29,2099-12-31,NA
35803409,35803430,Modality of,2019-08-29,2099-12-31,NA
35100315,35803008,Brand name of,2019-08-29,2099-12-31,NA
35100060,35803396,Brand name of,2019-08-29,2099-12-31,NA
